date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,drop_this
2016/02/09,14007.249177,543.0,5312020.0,0.000543,18947.0,0.0,10199.680478,
2016/02/10,14128.42338,530.0,4920790.0,0.000535,23021.0,0.0,10025.444085,
2016/02/11,22641.558478,338.0,4813170.0,0.000506,21143.0,0.0,8375.487061,
2016/02/12,31689.413658,571.0,4645570.0,0.000609,31204.0,0.0,13048.875236,
2016/02/13,22064.04406,632.0,5455420.0,0.000566,21921.0,0.0,11506.736547,
2016/02/14,20633.738202,577.0,5106440.0,0.000594,8013.0,0.0,10799.476338,
2016/02/15,24029.78067,537.0,5350530.0,0.000578,8518.0,0.0,9822.153366,
2016/02/16,4360.214754,491.0,5200430.0,0.000518,33862.0,0.0,8543.342227,
2016/02/17,12371.483102,587.0,4692870.0,0.000466,23223.0,0.0,11995.294614,
2016/02/18,18971.53697,611.0,4194320.0,0.000557,57118.0,0.0,13598.53327,
2016/02/19,31634.97941,639.0,5037710.0,0.000565,33913.0,0.0,16764.431066,
2016/02/20,11018.608332,563.0,5082410.0,0.000606,84725.0,0.0,11078.016995,
2016/02/21,48000.10733,631.0,5369180.0,0.000662,46199.0,0.0,17820.993538,
2016/02/22,7021.95108,260.0,5957070.0,0.00067,48507.0,0.0,5359.254771,
2016/02/23,13321.704528,256.0,6041160.0,0.000648,28674.0,0.0,6964.729321,
2016/02/24,15325.899288,551.0,5836220.0,0.000651,33792.0,0.0,10700.340994,
2016/02/25,31439.733462,442.0,5835300.0,0.000629,39616.0,0.0,11473.0634,
2016/02/26,12923.57217,111.0,5691150.0,0.000645,20449.0,0.0,6349.707096,
2016/02/27,8534.353173,56.0,5822730.0,0.000643,14847.0,0.0,2974.49593,
2016/02/28,3469.943496,290.0,5789230.0,0.000654,12969.0,0.0,5749.056343,
2016/02/29,7640.465055,507.0,5882930.0,0.000647,19328.0,0.0,8816.350696,
2016/03/01,10948.503016,528.0,5716680.0,0.000628,14850.0,0.0,10394.821242,
2016/03/02,9211.504935,524.0,5649810.0,0.000645,18524.0,0.0,9773.8138,
2016/03/03,8285.115025,513.0,5797540.0,0.000605,22400.0,0.0,8457.351794,
2016/03/04,9315.717957,521.0,5451010.0,0.000637,21494.0,0.0,9542.056306,
2016/03/05,23869.702353,522.0,5641870.0,0.000709,77590.0,0.0,9739.839217,
2016/03/06,39651.839472,611.0,6377790.0,0.001043,348109.0,0.0,15857.562317,
2016/03/07,150230.760802,699.0,9433080.0,0.001622,627920.0,0.0,20327.971158,
2016/03/08,352191.388395,748.0,14564100.0,0.001635,260891.0,0.0,34134.105798,
2016/03/09,115380.169107,317.0,14846500.0,0.001329,367893.0,0.0,19653.856811,
2016/03/10,140415.06997,589.0,11966700.0,0.001385,161400.0,0.0,25302.871919,
2016/03/11,57313.505088,680.0,12395200.0,0.001344,61167.0,0.0,18621.388987,
2016/03/12,34186.92732,592.0,12071600.0,0.001365,99260.0,0.0,12878.629535,
2016/03/13,50363.814969,550.0,12149200.0,0.001341,95887.0,0.0,12855.375405,
2016/03/14,57162.653752,438.0,12055300.0,0.001256,134782.0,0.0,12578.24578,
2016/03/15,70265.104938,454.0,11290700.0,0.001239,98868.0,0.0,15951.751914,
2016/03/16,52933.13388,315.0,11214000.0,0.001172,116986.0,0.0,12183.232799,
2016/03/17,59525.965709,125.0,10562700.0,0.001301,131175.0,0.0,9176.653041,
2016/03/18,34271.200054,357.0,11562800.0,0.001183,47825.0,0.0,10054.998818,
2016/03/19,10658.81387,236.0,10637500.0,0.001294,65195.0,0.0,4794.749486,
2016/03/20,21577.182522,47.0,11699200.0,0.001239,62747.0,0.0,2208.851513,
2016/03/21,16862.07678,251.0,11143400.0,0.001257,50079.0,0.0,6522.964566,
2016/03/22,16822.529448,544.0,11308600.0,0.001272,31594.0,0.0,10472.596883,
2016/03/23,12222.481976,539.0,11335500.0,0.001304,61730.0,0.0,10056.30858,
2016/03/24,10544.309656,550.0,11732000.0,0.001256,48528.0,0.0,9123.351675,
2016/03/25,13862.33472,528.0,11328900.0,0.001248,37992.0,0.0,9691.895141,
2016/03/26,15047.662056,523.0,11227000.0,0.001484,695940.0,0.0,9189.927891,
2016/03/27,168216.605654,569.0,13356700.0,0.001454,305038.0,0.0,22434.727858,
2016/03/28,87285.103488,673.0,13081700.0,0.001584,150393.0,0.0,20030.034062,
2016/03/29,50493.513694,580.0,13969400.0,0.001534,187162.0,0.0,13129.783141,
2016/03/30,52063.765299,594.0,13807400.0,0.001491,66153.0,0.0,13765.392624,
2016/03/31,49217.18802,560.0,13303500.0,0.001495,46908.0,0.0,11446.708061,
2016/04/01,32219.211816,607.0,13454700.0,0.001473,64361.0,0.0,11850.487019,
2016/04/02,31818.317388,562.0,13160200.0,0.001443,52104.0,0.0,12145.149169,
2016/04/03,24797.59264,570.0,12990600.0,0.00136,60244.0,0.0,11624.405858,
2016/04/04,29919.62728,214.0,12271900.0,0.00137,38331.0,0.0,5709.092166,
2016/04/05,13283.158523,560.0,12338400.0,0.001373,38468.0,0.0,10654.081829,
2016/04/06,40949.362422,534.0,12357400.0,0.001361,17324.0,0.0,9330.18241,
2016/04/07,4204.592878,513.0,12249300.0,0.001349,12999.0,0.0,8524.977468,
2016/04/08,3730.910007,517.0,12107500.0,0.001419,26063.0,0.0,8481.744814,
2016/04/09,7721.32432,526.0,12774300.0,0.001412,28257.0,0.0,8782.871221,
2016/04/10,22621.9014,525.0,12707500.0,0.0014,65615.0,0.0,9093.179966,
2016/04/11,34850.161386,885.0,12599900.0,0.001458,22648.0,0.0,16032.951633,
2016/04/12,13039.12435,37.0,13118400.0,0.00139,27811.0,0.0,2064.815738,
2016/04/13,20637.998745,62.0,12510400.0,0.001365,55189.0,0.0,3944.400401,
2016/04/14,34147.855066,128.0,12285900.0,0.001579,226419.0,0.0,6148.875092,
2016/04/15,83998.477329,192.0,14213600.0,0.001443,116531.0,0.0,11229.311459,
2016/04/16,54356.761484,181.0,12987400.0,0.001423,60570.0,0.0,7726.477644,
2016/04/17,21596.991,130.0,12809400.0,0.0015,40530.0,0.0,4735.065438,
2016/04/18,39352.263136,127.0,13360700.0,0.001558,77865.0,0.0,5923.483913,
2016/04/19,32024.22156,153.0,14038600.0,0.00162,35119.0,0.0,6592.943482,
2016/04/20,23575.447872,309.0,14574400.0,0.001647,123362.0,0.0,7324.345394,
2016/04/21,38054.643709,571.0,14820900.0,0.001579,63276.0,0.0,13066.106425,
2016/04/22,48377.830299,612.0,14216100.0,0.001583,27030.0,0.0,12104.032034,
2016/04/23,13039.8368,411.0,14245700.0,0.0016,24123.0,0.0,7840.048028,
2016/04/24,14411.346684,102.0,14401400.0,0.001533,30483.0,0.0,2412.589734,
2016/04/25,26179.210926,115.0,13815600.0,0.001518,41019.0,0.0,3265.139542,
2016/04/26,43083.772644,446.0,13641500.0,0.001532,34249.0,0.0,9556.175754,
2016/04/27,16360.138585,601.0,13791900.0,0.001645,60837.0,0.0,11000.752863,
2016/04/28,43546.774245,625.0,14760900.0,0.001599,48880.0,0.0,13118.765064,
2016/04/29,30181.214844,522.0,14392900.0,0.001607,12164.0,0.0,12143.607445,
2016/04/30,4284.189546,83.0,14456100.0,0.001601,20784.0,0.0,1677.675556,
2016/05/01,19093.965264,92.0,14412300.0,0.001606,19104.0,0.0,3028.13244,
2016/05/02,67597.27945,119.0,14457800.0,0.001574,17512.0,0.0,3736.076041,
2016/05/03,32250.70638,268.0,14166500.0,0.001578,31618.0,0.0,4885.28049,
2016/05/04,37902.746505,104.0,14197900.0,0.001535,12471.0,0.0,3228.230322,
2016/05/05,7805.09432,93.0,13819400.0,0.001535,23235.0,0.0,1893.549601,
2016/05/06,30295.88703,105.0,13818000.0,0.00159,15647.0,0.0,2856.870213,
2016/05/07,3583.152594,97.0,14713600.0,0.001554,18165.0,0.0,1868.198354,
2016/05/08,19986.273239,129.0,13990900.0,0.001517,34875.0,0.0,3277.051796,
2016/05/09,10225.320975,108.0,13557600.0,0.001475,20281.0,0.0,2718.598143,
2016/05/10,14318.564574,101.0,13276900.0,0.001506,13587.0,0.0,2335.648014,
2016/05/11,7291.112738,105.0,13558000.0,0.001534,9375.0,0.0,2536.765306,
2016/05/12,1209.443776,107.0,13805700.0,0.001571,35261.0,0.0,1560.330193,
2016/05/13,21989.611303,107.0,14002000.0,0.001517,22258.0,0.0,3155.141966,
2016/05/14,12183.6379,105.0,13657000.0,0.001435,19939.0,0.0,2901.029344,
2016/05/15,15676.55775,118.0,12919500.0,0.00147,9596.0,0.0,2404.864486,
2016/05/16,3559.907524,91.0,13232000.0,0.001492,29747.0,0.0,2001.364321,
2016/05/17,12845.28115,129.0,13423100.0,0.001465,24857.0,0.0,3650.466037,
2016/05/18,9228.176576,103.0,13188200.0,0.001444,21163.0,0.0,2541.986364,
2016/05/19,13727.090845,103.0,12995300.0,0.001549,66759.0,0.0,3018.996737,
2016/05/20,20096.61888,114.0,13921600.0,0.001664,184416.0,0.0,3181.687112,
2016/05/21,95435.66934,244.0,15204900.0,0.00162,59265.0,0.0,14661.527405,
2016/05/22,25253.53896,152.0,14581200.0,0.001698,41583.0,0.0,5407.777073,
2016/05/23,29109.935228,110.0,15255100.0,0.001661,22784.0,0.0,4412.005305,
2016/05/24,23537.292912,77.0,14950300.0,0.001652,25705.0,0.0,3436.603281,
2016/05/25,21602.799036,122.0,14798100.0,0.001638,40465.0,0.0,3410.020517,
2016/05/26,12680.275868,115.0,14747100.0,0.001508,68522.0,0.0,3126.880984,
2016/05/27,42351.313046,165.0,12912500.0,0.001561,54836.0,0.0,5284.45071,
2016/05/28,45206.676754,146.0,14039600.0,0.001613,74438.0,0.0,5365.91477,
2016/05/29,48880.576512,137.0,14509500.0,0.001648,55953.0,0.0,5132.712065,
2016/05/30,44781.503224,152.0,14689500.0,0.001676,35592.0,0.0,5605.915799,
2016/05/31,52318.888125,143.0,15070100.0,0.001875,171256.0,0.0,5843.245715,
2016/06/01,229511.298042,207.0,16898600.0,0.002034,93395.0,0.0,12241.103711,
2016/06/02,52304.28406,166.0,18281500.0,0.00197,30940.0,0.0,7927.071338,
2016/06/03,17497.508382,152.0,17725900.0,0.002001,31976.0,0.0,2480.16242,
2016/06/04,27569.33487,136.0,18014600.0,0.00201,13642.0,0.0,2732.159566,
2016/06/05,10999.230134,119.0,18176900.0,0.002003,31833.0,0.0,1405.824525,
2016/06/06,22769.37075,162.0,18023000.0,0.002023,25280.0,0.0,2940.830134,
2016/06/07,18178.3536,123.0,18208400.0,0.002024,48058.0,0.0,2309.619601,
2016/06/08,18432.03216,114.0,18425300.0,0.001968,40244.0,0.0,2872.251709,
2016/06/09,21827.705964,180.0,17704500.0,0.001858,69457.0,0.0,3930.340796,
2016/06/10,41999.13584,185.0,16722400.0,0.001888,36825.0,0.0,5272.588429,
2016/06/11,37481.61288,192.0,16991200.0,0.001968,13460.0,0.0,4678.176222,
2016/06/12,6550.153452,164.0,17803600.0,0.002094,74584.0,0.0,1858.871235,
2016/06/13,60071.132597,252.0,18838900.0,0.002219,126549.0,0.0,6414.738463,
2016/06/14,34047.552528,201.0,19971400.0,0.002376,190254.0,0.0,4320.276072,
2016/06/15,68320.876932,274.0,21384700.0,0.002436,89352.0,0.0,8490.253192,
2016/06/16,46179.296625,187.0,21927200.0,0.002695,93485.0,0.0,4635.304925,
2016/06/17,54493.29454,232.0,24274200.0,0.002564,176445.0,0.0,4709.39773,
2016/06/18,56774.506003,216.0,23156400.0,0.003041,216735.0,0.0,5281.484899,
2016/06/19,170707.23162,267.0,27365600.0,0.005004,2144130.0,0.0,8834.781429,
2016/06/20,599818.30023,651.0,44596400.0,0.005594,2068320.0,0.0,25066.275876,
2016/06/21,515460.814,526.0,50700100.0,0.0044,1400580.0,0.0,23284.676486,
2016/06/22,481567.336152,595.0,39707300.0,0.004088,708990.0,0.0,32753.672573,
2016/06/23,449854.063308,498.0,37217300.0,0.005122,661495.0,0.0,21993.433407,
2016/06/24,456618.142876,450.0,46628200.0,0.007508,1781030.0,0.0,17118.845527,
2016/06/25,563242.13109,491.0,68521300.0,0.007407,1985250.0,0.0,21720.291311,
2016/06/26,695998.207578,708.0,66539200.0,0.006817,919578.0,0.0,27719.670633,
2016/06/27,460469.654,481.0,61321900.0,0.011272,3121330.0,0.0,13634.220564,
2016/06/28,944138.4354,582.0,103728000.0,0.012825,9830870.0,0.0,20104.151064,
2016/06/29,2925664.15429,1678.0,112803000.0,0.010399,6424080.0,0.0,76072.034062,
2016/06/30,1494810.01799,914.0,93721500.0,0.012527,4287380.0,0.0,32843.536861,
2016/07/01,878256.505746,789.0,111615000.0,0.010477,3648490.0,0.0,26384.43736,
2016/07/02,1607915.31033,888.0,94204800.0,0.010535,1213810.0,0.0,33797.339619,
2016/07/03,654541.559008,530.0,94844700.0,0.010768,1352360.0,0.0,18124.669344,
2016/07/04,3042734.87697,540.0,96841800.0,0.010891,1053260.0,0.0,19344.739968,
2016/07/05,763598.47207,577.0,97650000.0,0.009415,1359130.0,0.0,21238.582496,
2016/07/06,780206.819822,666.0,85150500.0,0.009398,806001.0,0.0,26190.968968,
2016/07/07,417594.148943,496.0,84109800.0,0.007649,2017560.0,0.0,14958.568696,
2016/07/08,762299.791032,596.0,69275900.0,0.008166,1307980.0,0.0,24151.425878,
2016/07/09,379352.296206,490.0,73583800.0,0.008034,403571.0,0.0,15092.515161,
2016/07/10,355937.8677,391.0,72338200.0,0.00815,350326.0,0.0,10463.423733,
2016/07/11,202504.674449,358.0,73382400.0,0.008119,465964.0,0.0,8576.810685,
2016/07/12,397206.165915,430.0,73117100.0,0.009321,1668430.0,0.0,12657.717802,
2016/07/13,375364.45604,533.0,83638400.0,0.00868,653997.0,0.0,15906.822397,
2016/07/14,343845.912256,426.0,78243100.0,0.008096,894330.0,0.0,10274.981719,
2016/07/15,487616.59043,480.0,72828300.0,0.008158,458812.0,0.0,15371.929681,
2016/07/16,260748.792241,388.0,73032200.0,0.007903,301630.0,0.0,11959.288508,
2016/07/17,115281.40128,290.0,71140300.0,0.00772,352705.0,0.0,6237.509557,
2016/07/18,242260.488756,304.0,69302900.0,0.007542,196177.0,0.0,8846.214685,
2016/07/19,104713.087988,280.0,68000700.0,0.006758,775842.0,0.0,5883.252748,
2016/07/20,363406.809252,399.0,60800600.0,0.007206,404954.0,0.0,16469.13105,
2016/07/21,303978.230674,313.0,64930600.0,0.006802,345004.0,0.0,8198.717497,
2016/07/22,328214.03746,342.0,61584000.0,0.00673,469661.0,0.0,11200.254714,
2016/07/23,295431.50539,398.0,60675500.0,0.007226,651708.0,0.0,14058.716281,
2016/07/24,120797.929847,289.0,65035800.0,0.006881,227133.0,0.0,7361.575527,
2016/07/25,782501.8351,212.0,61739600.0,0.00701,191396.0,0.0,4344.603794,
2016/07/26,90907.703964,320.0,62637000.0,0.006586,437248.0,0.0,5644.122974,
2016/07/27,232522.851836,370.0,59122000.0,0.006644,304369.0,0.0,10032.53354,
2016/07/28,187475.06782,296.0,59639600.0,0.006628,132462.0,0.0,6183.966311,
2016/07/29,95242.815569,302.0,59642700.0,0.006589,65604.0,0.0,5468.015654,
2016/07/30,74454.593694,298.0,59304900.0,0.006726,87991.0,0.0,4721.295494,
2016/07/31,42080.117972,260.0,60650100.0,0.006658,141660.0,0.0,3425.17636,
2016/08/01,123915.960785,360.0,59935500.0,0.006295,228840.0,0.0,4999.51869,
2016/08/02,100536.082136,349.0,56505200.0,0.004997,730517.0,0.0,8284.394368,
2016/08/03,286129.703392,436.0,45354300.0,0.005146,450543.0,0.0,15541.911148,
2016/08/04,321435.157048,409.0,46362300.0,0.005288,371559.0,0.0,13587.754139,
2016/08/05,107114.591786,340.0,47682700.0,0.005282,116694.0,0.0,7208.610437,
2016/08/06,81070.220296,234.0,47550300.0,0.005326,181672.0,0.0,5265.918389,
2016/08/07,108926.247872,217.0,47930600.0,0.005018,246072.0,0.0,4827.546592,
2016/08/08,186684.718158,384.0,45039100.0,0.005006,123853.0,0.0,9063.190839,
2016/08/09,68495.987552,342.0,45057700.0,0.005501,627845.0,0.0,5000.98778,
2016/08/10,146569.554712,375.0,48959600.0,0.005549,339475.0,0.0,8859.148158,
2016/08/11,111900.650002,335.0,49947700.0,0.005666,130541.0,0.0,7375.912908,
2016/08/12,87912.428838,284.0,51100000.0,0.006686,782251.0,0.0,4197.370238,
2016/08/13,156325.994478,333.0,60806800.0,0.006562,321962.0,0.0,7990.208002,
2016/08/14,210012.215172,338.0,59133000.0,0.006493,297574.0,0.0,6762.222009,
2016/08/15,97083.48183,263.0,58406800.0,0.006351,172606.0,0.0,7364.200512,
2016/08/16,109626.510433,395.0,56531000.0,0.006193,144676.0,0.0,6630.260252,
2016/08/17,62100.794088,266.0,55927500.0,0.006254,77010.0,0.0,4972.62427,
2016/08/18,51327.752784,254.0,56279200.0,0.006414,155516.0,0.0,3978.776859,
2016/08/19,75700.947976,288.0,57736600.0,0.006836,159428.0,0.0,4756.41802,
2016/08/20,167626.761342,337.0,61519400.0,0.006537,104600.0,0.0,7202.025794,
2016/08/21,50795.42985,342.0,58457900.0,0.006325,85870.0,0.0,4489.27259,
2016/08/22,277443.94587,321.0,56980200.0,0.006214,111892.0,0.0,5989.643332,
2016/08/23,55449.112704,335.0,55667600.0,0.005559,195676.0,0.0,4330.28824,
2016/08/24,110392.969544,313.0,50575500.0,0.005764,68332.0,0.0,5009.287882,
2016/08/25,23274.694084,296.0,51825000.0,0.005867,132621.0,0.0,3219.287397,
2016/08/26,100639.725324,342.0,52973900.0,0.005858,93546.0,0.0,7214.282675,
2016/08/27,109006.342435,322.0,52722200.0,0.005711,170161.0,0.0,5572.020971,
2016/08/28,232692.275965,394.0,51394100.0,0.005945,240770.0,0.0,10396.759731,
2016/08/29,93547.174552,334.0,53338500.0,0.005828,118219.0,0.0,7768.210299,
2016/08/30,96139.466426,351.0,52675100.0,0.005867,95943.0,0.0,7145.503416,
2016/08/31,169646.588188,335.0,52810100.0,0.005698,159010.0,0.0,6960.105948,
2016/09/01,179534.970182,353.0,51288500.0,0.005569,121379.0,0.0,6890.946893,
2016/09/02,69129.102358,357.0,50281600.0,0.005618,69772.0,0.0,5167.589508,
2016/09/03,96138.67695,359.0,50250100.0,0.005725,91693.0,0.0,5920.702695,
2016/09/04,141536.300707,325.0,51550600.0,0.005647,114152.0,0.0,4615.087132,
2016/09/05,89095.914576,323.0,50830400.0,0.005724,80711.0,0.0,5584.642958,
2016/09/06,161949.442611,314.0,51523500.0,0.005703,151265.0,0.0,4981.616445,
2016/09/07,95543.8332,328.0,51331200.0,0.0057,167523.0,0.0,5776.889704,
2016/09/08,78517.924992,330.0,51297800.0,0.005664,82533.0,0.0,5440.854798,
2016/09/09,32787.334854,331.0,50966800.0,0.006211,193607.0,0.0,3601.658449,
2016/09/10,134074.54929,385.0,55030000.0,0.005874,122676.0,0.0,8346.825781,
2016/09/11,65501.90182,356.0,53082900.0,0.005716,53542.0,0.0,6715.239206,
2016/09/12,44055.084144,309.0,51432500.0,0.005736,60043.0,0.0,3634.210591,
2016/09/13,98034.18508,300.0,51640500.0,0.005876,40218.0,0.0,4269.267123,
2016/09/14,43333.61948,343.0,52607700.0,0.005695,38958.0,0.0,3526.345349,
2016/09/15,84728.56535,307.0,51249000.0,0.005674,95900.0,0.0,4049.369826,
2016/09/16,99115.317756,305.0,51053300.0,0.005499,178507.0,0.0,4900.737271,
2016/09/17,177530.255244,358.0,49493400.0,0.005274,88160.0,0.0,6491.830975,
2016/09/18,94471.026026,342.0,47579300.0,0.005174,106492.0,0.0,5128.080338,
2016/09/19,158425.73592,359.0,46391800.0,0.00516,59635.0,0.0,6319.157055,
2016/09/20,300469.16802,328.0,46437700.0,0.005127,44593.0,0.0,4384.188001,
2016/09/21,33587.92374,319.0,46901600.0,0.005415,89011.0,0.0,3332.088747,
2016/09/22,45269.023163,323.0,48745100.0,0.005299,56257.0,0.0,3894.800566,
2016/09/23,60698.608938,333.0,47672200.0,0.005251,40640.0,0.0,3814.460392,
2016/09/24,84572.567276,356.0,47255500.0,0.005167,16142.0,0.0,3750.166765,
2016/09/25,262594.954952,386.0,46503600.0,0.005066,46872.0,0.0,5934.493384,
2016/09/26,67593.1362,346.0,45941800.0,0.004988,78480.0,0.0,4521.908906,
2016/09/27,47708.75269,376.0,44884500.0,0.00467,240493.0,0.0,5189.610848,
2016/09/28,158227.937325,446.0,40925600.0,0.004617,132509.0,0.0,9765.894494,
2016/09/29,57676.28485,358.0,41577300.0,0.004006,299521.0,0.0,4550.845548,
2016/09/30,719317.592518,489.0,36431000.0,0.004366,185871.0,0.0,12786.440133,
2016/10/01,83923.868754,402.0,39365200.0,0.004386,54594.0,0.0,5977.414875,
2016/10/02,25464.236355,339.0,39926200.0,0.004311,23396.0,0.0,3325.237701,
2016/10/03,27649.840925,352.0,39089800.0,0.004285,38939.0,0.0,3753.376676,
2016/10/04,90429.291904,383.0,38566500.0,0.004256,54405.0,0.0,4040.135479,
2016/10/05,88862.235488,372.0,38300600.0,0.004336,31162.0,0.0,4824.524286,
2016/10/06,58431.094387,373.0,39145900.0,0.004399,26339.0,0.0,4705.274123,
2016/10/07,62180.372457,390.0,39583500.0,0.004019,127648.0,0.0,4702.6591,
2016/10/08,48776.11326,389.0,36259700.0,0.003955,66933.0,0.0,6083.886449,
2016/10/09,70960.765893,387.0,35577700.0,0.003877,34308.0,0.0,5060.27633,
2016/10/10,21839.108346,361.0,34893000.0,0.003546,142522.0,0.0,3618.064735,
2016/10/11,77163.890442,403.0,31924700.0,0.004547,708261.0,0.0,7426.006518,
2016/10/12,155803.987285,504.0,40909200.0,0.004045,168465.0,0.0,13984.669707,
2016/10/13,74482.643328,417.0,36401900.0,0.004128,83166.0,0.0,7637.474121,
2016/10/14,64860.8301,364.0,38012400.0,0.004275,112493.0,0.0,4904.296338,
2016/10/15,67820.483242,365.0,38477600.0,0.004003,34639.0,0.0,5143.002389,
2016/10/16,41667.305948,354.0,35906400.0,0.003988,13009.0,0.0,4041.133268,
2016/10/17,39842.047082,334.0,35897900.0,0.003814,86945.0,0.0,3798.024815,
2016/10/18,108227.47125,378.0,34329500.0,0.003875,34164.0,0.0,5728.144572,
2016/10/19,36229.610361,360.0,34877600.0,0.003803,40187.0,0.0,3731.329276,
2016/10/20,36108.01467,335.0,34226700.0,0.003738,70155.0,0.0,3798.285221,
2016/10/21,55807.24422,351.0,33721200.0,0.003705,42624.0,0.0,4058.778722,
2016/10/22,25477.10018,346.0,33341100.0,0.003745,29359.0,0.0,3267.091297,
2016/10/23,22460.01274,320.0,33724900.0,0.003751,56694.0,0.0,3283.267504,
2016/10/24,26021.988333,370.0,33767100.0,0.003879,56939.0,0.0,4892.87157,
2016/10/25,38061.219572,354.0,34907200.0,0.003908,103055.0,0.0,3871.123937,
2016/10/26,56034.07767,403.0,35179000.0,0.00381,36509.0,0.0,6683.278763,
2016/10/27,51709.640832,322.0,34285000.0,0.003936,48702.0,0.0,3690.55583,
2016/10/28,92817.761156,342.0,35437200.0,0.003743,61909.0,0.0,3521.987016,
2016/10/29,46149.238168,398.0,33694600.0,0.003496,113046.0,0.0,6520.382019,
2016/10/30,73879.980544,433.0,31457000.0,0.003712,46940.0,0.0,8930.694469,
2016/10/31,74802.388713,348.0,33461500.0,0.003629,41132.0,0.0,4278.34587,
2016/11/01,26745.956556,367.0,32655200.0,0.003828,86034.0,0.0,4572.344758,
2016/11/02,68361.631619,397.0,34460900.0,0.003749,31717.0,0.0,7801.305565,
2016/11/03,32294.66088,350.0,33792300.0,0.003664,52800.0,0.0,3544.480714,
2016/11/04,80391.946972,350.0,32988700.0,0.003722,16777.0,0.0,5027.812987,
2016/11/05,10731.79191,323.0,33495300.0,0.003885,92488.0,0.0,2973.705016,
2016/11/06,45324.650538,450.0,34962700.0,0.003706,61509.0,0.0,5961.951967,
2016/11/07,43713.874875,402.0,33345400.0,0.004125,83387.0,0.0,4966.423335,
2016/11/08,41461.7115,379.0,37239200.0,0.004125,125635.0,0.0,4275.251772,
2016/11/09,86958.700894,468.0,37122200.0,0.003923,87389.0,0.0,9047.91943,
2016/11/10,34439.909585,361.0,35306800.0,0.004159,95765.0,0.0,4685.850013,
2016/11/11,81374.09852,404.0,37547700.0,0.004867,498999.0,0.0,6449.940899,
2016/11/12,124776.567864,404.0,42747300.0,0.004773,197376.0,0.0,10233.377492,
2016/11/13,125554.802208,464.0,43211100.0,0.004647,121811.0,0.0,9282.432973,
2016/11/14,186431.522144,446.0,41318900.0,0.004256,169961.0,0.0,8368.782144,
2016/11/15,82712.947264,409.0,38338400.0,0.004192,109164.0,0.0,6312.839399,
2016/11/16,60560.572128,397.0,37720000.0,0.003992,125417.0,0.0,6735.361622,
2016/11/17,87163.217,407.0,36039900.0,0.004021,98053.0,0.0,7446.681939,
2016/11/18,32642.582856,377.0,36180400.0,0.004008,32246.0,0.0,5346.672415,
2016/11/19,13909.731297,356.0,36066200.0,0.003993,25630.0,0.0,3188.111658,
2016/11/20,61374.683697,371.0,35941600.0,0.003943,56805.0,0.0,4480.034169,
2016/11/21,42751.544418,401.0,35739000.0,0.003937,10950.0,0.0,3916.278791,
2016/11/22,7631.73592,365.0,35490300.0,0.00376,63397.0,0.0,2977.125887,
2016/11/23,25367.367993,388.0,33837000.0,0.003707,22854.0,0.0,4899.8925,
2016/11/24,36956.34342,377.0,33335300.0,0.003606,70388.0,0.0,4316.376471,
2016/11/25,68538.010896,387.0,32443600.0,0.003592,27450.0,0.0,5065.451597,
2016/11/26,23750.86854,351.0,32326100.0,0.003668,80513.0,0.0,3090.543275,
2016/11/27,21672.992969,375.0,33243600.0,0.003671,50158.0,0.0,3948.731877,
2016/11/28,23388.826458,362.0,33041200.0,0.003747,25164.0,0.0,3645.017077,
2016/11/29,11414.746506,371.0,33727600.0,0.003754,26742.0,0.0,3228.921541,
2016/11/30,20620.477521,361.0,33781300.0,0.003717,12622.0,0.0,4001.464962,
2016/12/01,17586.46277,369.0,33453400.0,0.003646,47370.0,0.0,3693.625,
2016/12/02,48975.90477,432.0,32719700.0,0.003505,112369.0,0.0,5239.174177,
2016/12/03,78132.45705,446.0,31548200.0,0.00345,33408.0,0.0,8203.290293,
2016/12/04,34814.03737,314.0,31048000.0,0.003563,14388.0,0.0,3595.884175,
2016/12/05,11634.82089,309.0,32087800.0,0.003311,41901.0,0.0,2297.986769,
2016/12/06,22400.487711,297.0,29798900.0,0.003207,114567.0,0.0,3256.399012,
2016/12/07,82505.303486,384.0,28872500.0,0.003439,90073.0,0.0,7407.046277,
2016/12/08,29990.302412,293.0,31208200.0,0.003332,38625.0,0.0,4297.639305,
2016/12/09,11804.37895,394.0,29981800.0,0.003265,41814.0,0.0,3591.51898,
2016/12/10,22187.651328,398.0,29228800.0,0.003348,28807.0,0.0,4184.574945,
2016/12/11,24685.6464,395.0,30131800.0,0.00344,17412.0,0.0,3827.00431,
2016/12/12,20681.80795,381.0,30960500.0,0.00337,9717.0,0.0,3111.423747,
2016/12/13,4527.254256,378.0,30324900.0,0.003313,15639.0,0.0,2526.807463,
2016/12/14,12156.755184,361.0,29789100.0,0.003408,24447.0,0.0,2659.280812,
2016/12/15,28829.5221,398.0,30606100.0,0.003405,26255.0,0.0,3069.499969,
2016/12/16,86764.820208,454.0,30639700.0,0.003596,41678.0,0.0,7219.648053,
2016/12/17,51687.013248,409.0,32361600.0,0.003627,32836.0,0.0,4211.541945,
2016/12/18,20264.561112,373.0,32641500.0,0.003819,100644.0,0.0,2805.923786,
2016/12/19,39967.563107,439.0,34382500.0,0.003743,107734.0,0.0,5178.083878,
2016/12/20,194170.235441,494.0,33686500.0,0.003731,31798.0,0.0,4828.076498,
