date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2014/02/21,267982611.611,69889.0,6918730000.0,574.16,47308100.0,4300.0,14.61140653,
2014/02/22,324783431.15,71561.0,7136600000.0,605.42,31254000.0,4075.0,14.28540775,
2014/02/23,208955924.003,59013.0,7539890000.0,605.82,31434400.0,4200.0,12.36647684,
2014/02/24,178303666.358,56825.0,7537080000.0,546.32,57893900.0,4275.0,11.5012592,
2014/02/25,370094151.797,72124.0,6721330000.0,538.71,126314000.0,4775.0,15.00062666,
2014/02/26,585132727.649,83134.0,6683680000.0,582.69,64642700.0,4325.0,18.34736976,
2014/02/27,364526580.767,70965.0,7241560000.0,578.77,25540800.0,4500.0,14.44027559,
2014/02/28,318829453.572,71926.0,7219990000.0,549.26,28076100.0,4625.0,14.63635972,
2014/03/01,301047374.107,70105.0,6851590000.0,565.61,18668100.0,4575.0,14.76963454,
2014/03/02,413920089.244,64171.0,7069290000.0,559.79,7950760.0,3750.0,14.7138223,
2014/03/03,300432709.069,57433.0,7013060000.0,667.76,96056900.0,3575.0,10.8429653,
2014/03/04,595389214.601,76002.0,8332950000.0,666.78,55344600.0,3550.0,15.61461601,
2014/03/05,658625001.318,84086.0,8310510000.0,665.51,22461900.0,3700.0,17.82849746,
2014/03/06,416738720.628,74559.0,8291650000.0,663.86,16068100.0,3925.0,14.83087007,
2014/03/07,352775679.877,70320.0,8291900000.0,629.15,34150800.0,4000.0,14.61806192,
2014/03/08,1414318922.93,71552.0,7862010000.0,617.45,18654200.0,4300.0,13.69186829,
2014/03/09,1051215047.01,67603.0,7697910000.0,636.96,15396500.0,4225.0,12.30227201,
2014/03/10,359938248.418,61785.0,7950820000.0,627.79,20639800.0,4100.0,12.12311576,
2014/03/11,1030788388.83,67293.0,7848450000.0,634.11,11732500.0,4100.0,15.54795989,
2014/03/12,648550576.787,76119.0,7900600000.0,632.1,18621200.0,4200.0,14.57329441,
2014/03/13,617717517.941,74884.0,7924860000.0,638.14,11634900.0,4250.0,17.1788394,
2014/03/14,490872226.385,76577.0,7983980000.0,628.8,11913800.0,4400.0,15.14492322,
2014/03/15,404479443.232,69358.0,7876360000.0,636.12,4342080.0,3350.0,13.91428291,
2014/03/16,301066857.385,62736.0,7968200000.0,631.11,5277290.0,4250.0,11.14630455,
2014/03/17,258368139.217,59467.0,7901040000.0,622.37,14648200.0,4050.0,10.60438815,
2014/03/18,302660876.744,66398.0,7789810000.0,614.83,24011500.0,4400.0,14.80993392,
2014/03/19,1406884509.56,54570.0,7692450000.0,609.89,14228900.0,3550.0,10.1442067,
2014/03/20,745333046.271,68703.0,7642910000.0,588.77,20572900.0,3875.0,12.57069435,
2014/03/21,390612666.826,72448.0,7376710000.0,571.49,38414100.0,4375.0,13.92831277,
2014/03/22,313470121.707,73558.0,7164770000.0,565.04,17360700.0,4350.0,14.86472467,
2014/03/23,235337202.806,68382.0,7099230000.0,561.27,9288400.0,4400.0,17.75926479,
2014/03/24,173482628.379,56486.0,7061380000.0,583.41,22706900.0,5350.0,11.16626473,
2014/03/25,349401841.744,68700.0,7346810000.0,583.92,14020100.0,4900.0,12.54475378,
2014/03/26,285387833.49,72117.0,7329720000.0,580.83,16401100.0,3575.0,14.36124533,
2014/03/27,212179453.878,69685.0,7291520000.0,471.24,62225400.0,4225.0,15.62848547,
2014/03/28,352680004.682,69860.0,5997850000.0,495.67,58828300.0,4000.0,13.56087839,
2014/03/29,379692465.803,69173.0,6308890000.0,491.17,11147100.0,4650.0,12.767581,
2014/03/30,183457408.079,53846.0,6193560000.0,460.27,42958300.0,4175.0,9.85227847,
2014/03/31,239829385.93,55643.0,5816910000.0,457.0,28254000.0,3825.0,10.75929001,
2014/04/01,335021025.211,64786.0,5752280000.0,478.38,35685800.0,4225.0,12.36229014,
2014/04/02,284840258.134,62692.0,6032970000.0,437.14,49647600.0,4400.0,12.2123983,
2014/04/03,309924253.255,67547.0,5497550000.0,444.72,40765500.0,4850.0,13.42332706,
2014/04/04,303358409.958,65925.0,5615980000.0,447.53,22925500.0,5050.0,13.03164543,
2014/04/05,254137646.258,67062.0,5630890000.0,461.91,13404500.0,5000.0,14.0191932,
2014/04/06,280457681.329,57099.0,5843670000.0,460.5,10241400.0,4450.0,11.60986386,
2014/04/07,165557426.977,48704.0,5821160000.0,449.42,15616600.0,3450.0,9.84415154,
2014/04/08,189969181.444,62774.0,5648000000.0,453.09,10921600.0,3775.0,13.81118106,
2014/04/09,175310018.353,68833.0,5719730000.0,442.73,13204400.0,3750.0,14.76637153,
2014/04/10,175676279.539,64555.0,5583670000.0,365.18,55868300.0,3725.0,13.42250642,
2014/04/11,310278530.62,67181.0,4593400000.0,420.95,62562800.0,4250.0,21.01807392,
2014/04/12,325395138.078,68456.0,5317310000.0,421.12,19226500.0,3925.0,14.7979968,
2014/04/13,166796755.13,50108.0,5326230000.0,414.06,22493500.0,3950.0,9.51902101,
2014/04/14,160242648.338,49638.0,5244350000.0,458.79,50730200.0,5000.0,9.4623028,
2014/04/15,277400329.072,66848.0,5797070000.0,515.59,49561000.0,4625.0,15.20910851,
2014/04/16,319052599.587,73071.0,6606460000.0,527.39,56480100.0,4650.0,16.26960212,
2014/04/17,382812413.51,68424.0,6695650000.0,495.96,34025500.0,3850.0,14.7029191,
2014/04/18,360281158.652,65777.0,6276700000.0,479.64,19042400.0,4400.0,14.96413901,
2014/04/19,328610811.251,56907.0,6073340000.0,501.56,19588200.0,3875.0,12.22375652,
2014/04/20,258170972.815,55652.0,6356070000.0,498.17,12103100.0,3925.0,12.96836491,
2014/04/21,188324947.583,49236.0,6307460000.0,495.77,15171400.0,4275.0,10.830172,
2014/04/22,332884196.903,60352.0,6280640000.0,487.92,11670900.0,4525.0,13.09900625,
2014/04/23,362487776.833,72777.0,6192560000.0,491.3,9814530.0,3875.0,14.32268499,
2014/04/24,341387614.41,72210.0,6225860000.0,500.46,13009400.0,4225.0,14.30181519,
2014/04/25,215115175.578,72584.0,6345230000.0,461.45,46856500.0,3725.0,14.98849578,
2014/04/26,231222305.833,74038.0,5860330000.0,458.6,12214600.0,4150.0,13.81153254,
2014/04/27,146045779.88,53500.0,5805530000.0,436.39,10949500.0,4325.0,9.59981721,
2014/04/28,112094015.088,52175.0,5470650000.0,440.29,23876600.0,4375.0,11.59080091,
2014/04/29,217551844.377,63632.0,5590030000.0,447.21,16401400.0,4025.0,12.47855034,
2014/04/30,218150038.931,64941.0,5679680000.0,447.64,15244900.0,4000.0,12.76976638,
2014/05/01,198007491.844,63093.0,5690670000.0,457.76,12871800.0,3800.0,12.19043169,
2014/05/02,193058935.68,59248.0,5816390000.0,449.38,10394200.0,4000.0,11.52604616,
2014/05/03,239563844.602,61290.0,5716960000.0,437.76,9849640.0,4225.0,11.85861524,
2014/05/04,234423784.897,55608.0,5580030000.0,436.4,5621260.0,3600.0,10.83551018,
2014/05/05,181000114.129,50453.0,5534140000.0,433.48,10004800.0,3850.0,9.82022025,
2014/05/06,238094671.475,65494.0,5517460000.0,428.96,12507300.0,3150.0,12.97070526,
2014/05/07,276887772.55,76078.0,5468310000.0,438.82,18332200.0,4775.0,14.96668586,
2014/05/08,325311301.254,69353.0,5588990000.0,440.17,9446580.0,3900.0,13.4069598,
2014/05/09,559463325.968,69428.0,5609930000.0,449.46,10347900.0,4075.0,13.74177753,
2014/05/10,582081134.787,66333.0,5742830000.0,454.43,6682600.0,4075.0,15.68761804,
2014/05/11,286841776.626,58170.0,5789010000.0,438.89,12251700.0,4325.0,10.38827803,
2014/05/12,196836268.154,53514.0,5591520000.0,441.46,7383770.0,4250.0,9.97526277,
2014/05/13,223601360.031,70472.0,5634510000.0,440.67,7682670.0,3825.0,12.69270545,
2014/05/14,284665662.142,69847.0,5624310000.0,443.97,9472960.0,4300.0,12.96985708,
2014/05/15,259047966.205,69552.0,5671210000.0,447.25,7362980.0,3650.0,12.10264809,
2014/05/16,327911313.176,72884.0,5714640000.0,448.06,6475100.0,4150.0,12.48583989,
2014/05/17,305181691.792,69004.0,5725990000.0,448.9,2945790.0,4700.0,12.01678574,
2014/05/18,202858786.978,54394.0,5735400000.0,446.26,2857830.0,4375.0,9.71980158,
2014/05/19,122147221.595,49422.0,5703760000.0,446.18,6242620.0,4150.0,8.70558876,
2014/05/20,225381863.241,60924.0,5708560000.0,485.72,40327500.0,4250.0,10.8997177,
2014/05/21,647254024.258,69956.0,6215880000.0,491.77,14626000.0,4450.0,12.7684754,
2014/05/22,400519798.586,71620.0,6297990000.0,524.58,33086500.0,4500.0,13.65267612,
2014/05/23,373856971.434,71593.0,6731160000.0,520.22,34934700.0,4275.0,12.47327407,
2014/05/24,606054644.067,72923.0,6673600000.0,525.14,11499300.0,3775.0,12.85154887,
2014/05/25,525112847.955,56687.0,6729120000.0,571.59,47010300.0,4175.0,11.90626576,
2014/05/26,452088171.384,54733.0,7322870000.0,583.42,29959800.0,3875.0,9.66849612,
2014/05/27,372995413.909,65263.0,7468620000.0,571.24,38032000.0,4100.0,12.17277033,
2014/05/28,497341508.433,69060.0,7333770000.0,577.06,19289000.0,3400.0,12.34084523,
2014/05/29,485856082.172,71994.0,7392820000.0,568.18,18707800.0,4450.0,13.55060879,
2014/05/30,401088178.36,66358.0,7290240000.0,615.33,31985400.0,3250.0,12.25415342,
2014/05/31,525412702.236,66172.0,7902400000.0,623.68,15107100.0,4150.0,11.83879136,
2014/06/01,359176094.048,53375.0,8007450000.0,630.23,45259100.0,3800.0,9.8952074,
2014/06/02,446804004.591,53421.0,8086630000.0,660.62,45450200.0,4325.0,10.67187469,
2014/06/03,550080720.639,62037.0,8486730000.0,667.61,40653700.0,4750.0,11.14962109,
2014/06/04,557287907.449,69112.0,8569660000.0,641.61,37731500.0,4350.0,13.57737067,
2014/06/05,578796926.331,66131.0,8242230000.0,659.26,29621300.0,4750.0,12.18560823,
2014/06/06,609943278.759,67460.0,8478870000.0,653.7,18680100.0,3650.0,12.41392887,
2014/06/07,723317408.425,63108.0,8407050000.0,654.97,15855300.0,3475.0,11.07770458,
2014/06/08,356389216.841,52711.0,8428530000.0,656.14,8614190.0,3975.0,9.02463194,
2014/06/09,488241603.101,47256.0,8439070000.0,649.16,19065400.0,3650.0,8.70155338,
2014/06/10,215856365.218,56526.0,8369550000.0,653.15,17913400.0,3400.0,10.38668679,
2014/06/11,335497311.678,64370.0,8412780000.0,633.02,25163800.0,4400.0,12.02444471,
2014/06/12,289846705.201,62399.0,8160590000.0,586.95,50818800.0,3725.0,11.15721631,
2014/06/13,502925870.908,62964.0,7548170000.0,600.16,35700700.0,3975.0,12.61281212,
2014/06/14,528211506.714,64041.0,7744580000.0,577.36,38481200.0,4200.0,11.84162986,
2014/06/15,263077992.773,58056.0,7427200000.0,592.94,23580900.0,4325.0,9.82417672,
2014/06/16,231788938.011,53365.0,7645650000.0,592.19,28677500.0,4800.0,9.26131378,
2014/06/17,417523975.885,66112.0,7634710000.0,610.86,18597300.0,4950.0,11.26181368,
2014/06/18,249660678.05,66779.0,7872150000.0,607.96,17862000.0,4450.0,11.96758603,
2014/06/19,303315500.781,66501.0,7852650000.0,598.07,12803800.0,4125.0,12.07779938,
2014/06/20,375006983.043,62956.0,7717370000.0,594.15,18134100.0,3875.0,12.77043227,
2014/06/21,326485361.877,58543.0,7672030000.0,594.99,9256290.0,4625.0,11.10276006,
2014/06/22,268323764.693,51463.0,7703560000.0,602.27,10877700.0,4775.0,9.08959598,
2014/06/23,293090372.597,49501.0,7787160000.0,593.98,14053800.0,4625.0,9.21456903,
2014/06/24,276680058.488,58270.0,7683850000.0,582.36,14144900.0,4125.0,10.20047146,
2014/06/25,482740714.772,64879.0,7529260000.0,566.34,20687700.0,4875.0,11.88412126,
2014/06/26,272378520.889,64445.0,7329110000.0,581.14,14655900.0,4775.0,11.7934477,
2014/06/27,266313165.616,60460.0,7527840000.0,597.26,20814600.0,4150.0,10.80215378,
2014/06/28,250247032.828,61810.0,7761630000.0,596.55,13398100.0,4600.0,10.21738742,
2014/06/29,196013292.712,56815.0,7728190000.0,602.72,8897470.0,4875.0,9.8441799,
2014/06/30,189484965.148,51869.0,7812050000.0,639.8,46422400.0,4250.0,8.99489011,
2014/07/01,352570717.846,65238.0,8316770000.0,640.81,38446300.0,3250.0,11.33294482,
2014/07/02,556263654.769,68895.0,8314310000.0,650.88,25768200.0,3200.0,12.07605576,
2014/07/03,533769046.196,66272.0,8442770000.0,645.16,18949000.0,3575.0,13.54193824,
2014/07/04,380771059.321,64050.0,8365570000.0,630.69,22237200.0,3250.0,11.21728619,
2014/07/05,211909420.119,61336.0,8177490000.0,631.46,9105940.0,4225.0,10.51755738,
2014/07/06,243336975.487,49118.0,8203530000.0,635.81,10080000.0,3725.0,8.25709844,
2014/07/07,195108672.121,52597.0,8253710000.0,624.09,17813600.0,3650.0,9.22978024,
2014/07/08,246118805.563,61719.0,8088590000.0,624.82,10005500.0,3525.0,10.61842054,
2014/07/09,213759991.526,70761.0,8125370000.0,624.51,9819150.0,4025.0,12.44220424,
2014/07/10,239652651.897,69260.0,8122830000.0,616.76,15880700.0,4175.0,11.81089911,
2014/07/11,293951487.442,64654.0,8019000000.0,632.0,16467100.0,3675.0,11.31451949,
2014/07/12,224411693.05,57719.0,8219370000.0,633.71,13329000.0,3775.0,10.65731942,
2014/07/13,258811643.391,54772.0,8252240000.0,626.5,11291000.0,4000.0,9.09317757,
2014/07/14,263309704.371,53063.0,8155140000.0,619.32,12706800.0,4075.0,9.42808611,
2014/07/15,249791236.413,60226.0,8071770000.0,621.59,10873200.0,3400.0,11.47548108,
2014/07/16,325716826.759,70190.0,8100510000.0,616.8,13182400.0,3550.0,11.95214192,
2014/07/17,307239522.354,65633.0,8031440000.0,623.09,16576700.0,4050.0,12.56884552,
2014/07/18,252304075.054,69178.0,8110060000.0,628.78,14158100.0,4350.0,12.64218026,
2014/07/19,284339370.186,62845.0,8201340000.0,628.51,7222030.0,4025.0,11.70719652,
2014/07/20,164695100.702,58462.0,8196210000.0,623.9,5760120.0,4325.0,10.38917791,
2014/07/21,140212515.238,53225.0,8138520000.0,622.21,10711900.0,4150.0,9.31406576,
2014/07/22,213828429.805,62436.0,8119060000.0,621.55,9602880.0,3775.0,10.22037475,
2014/07/23,187735313.581,65961.0,8106260000.0,619.41,11056600.0,3575.0,11.65709134,
2014/07/24,202680551.952,67440.0,8087290000.0,601.73,20917200.0,3600.0,11.05753961,
2014/07/25,269080088.153,66626.0,7854660000.0,601.09,12279500.0,3675.0,10.93671459,
2014/07/26,261383916.556,62765.0,7857510000.0,595.81,10752900.0,4075.0,10.2517952,
2014/07/27,174305865.4,58002.0,7782830000.0,593.85,7774230.0,3300.0,9.38360227,
2014/07/28,110104162.547,50710.0,7765040000.0,585.69,19316400.0,4050.0,8.56969381,
2014/07/29,233197830.77,62038.0,7655040000.0,584.73,11275400.0,3375.0,9.97314734,
2014/07/30,251053529.969,61859.0,7646630000.0,567.29,14898800.0,3800.0,10.34068473,
2014/07/31,199865475.202,66221.0,7421870000.0,586.24,22467900.0,4500.0,11.14404683,
2014/08/01,201067650.514,65066.0,7670500000.0,594.92,18215900.0,3600.0,10.59741002,
2014/08/02,232194332.625,71462.0,7786620000.0,589.33,8359080.0,3900.0,11.24535953,
2014/08/03,182487689.464,58564.0,7710420000.0,586.67,9917990.0,4250.0,9.1471919,
2014/08/04,205965610.5,51919.0,7677850000.0,588.78,9867570.0,3800.0,8.27710489,
2014/08/05,175249375.459,64843.0,7716120000.0,585.44,10790800.0,3425.0,10.45938306,
2014/08/06,276340306.628,74722.0,7678040000.0,584.65,14497900.0,3300.0,12.53650448,
2014/08/07,233833172.365,77830.0,7663290000.0,588.87,11131400.0,3825.0,12.77768616,
2014/08/08,211276330.985,69903.0,7721090000.0,592.58,11072000.0,4025.0,11.11430832,
2014/08/09,148512857.681,69610.0,7770550000.0,589.37,7922070.0,3975.0,11.26024719,
2014/08/10,206749300.618,62372.0,7730000000.0,591.06,7555310.0,4275.0,9.70650054,
2014/08/11,165136396.998,56139.0,7760290000.0,576.37,14764200.0,4450.0,9.40242291,
2014/08/12,260817637.806,72487.0,7569070000.0,569.64,13978200.0,4600.0,11.95858646,
2014/08/13,337780055.072,77933.0,7490990000.0,546.66,25777500.0,4475.0,12.42285842,
2014/08/14,334286490.423,76479.0,7175190000.0,505.97,35803900.0,3925.0,12.80518318,
2014/08/15,307065808.725,79877.0,6717150000.0,497.01,25598300.0,4375.0,12.48261996,
2014/08/16,354797790.787,69074.0,6544250000.0,519.71,22832500.0,4050.0,10.87958428,
2014/08/17,275942529.631,73382.0,6826520000.0,491.8,24300900.0,4250.0,14.3685366,
2014/08/18,170850356.371,58741.0,6465210000.0,461.46,50783800.0,4125.0,37.23219012,
2014/08/19,412888391.577,70887.0,6072520000.0,485.25,38422400.0,4575.0,11.26831538,
2014/08/20,267558720.889,73732.0,6385230000.0,511.98,46527600.0,4950.0,12.64506108,
2014/08/21,261490038.196,74262.0,6721410000.0,517.24,49444200.0,3950.0,12.26543871,
2014/08/22,294677271.581,74380.0,6817460000.0,514.04,36563900.0,4225.0,11.68474022,
2014/08/23,1606345451.4,67305.0,6764340000.0,498.07,25171900.0,3975.0,10.81624149,
2014/08/24,281454392.406,59124.0,6567300000.0,508.29,19441700.0,4000.0,8.97282322,
2014/08/25,180079035.895,56564.0,6700090000.0,502.5,18356700.0,4000.0,9.00087385,
2014/08/26,384287039.415,66541.0,6626970000.0,511.57,23235100.0,3275.0,15.94493501,
2014/08/27,886748484.615,73675.0,6756340000.0,511.15,22648500.0,4400.0,11.54143926,
2014/08/28,704935229.253,73326.0,6741320000.0,507.81,19862000.0,3800.0,11.59565324,
2014/08/29,333330560.88,69083.0,6711080000.0,508.52,17624800.0,4475.0,10.930889,
2014/08/30,245580466.252,67248.0,6715420000.0,504.25,9424070.0,4350.0,10.26840434,
2014/08/31,255765731.953,64168.0,6642630000.0,477.76,44632300.0,4275.0,9.59588597,
2014/09/01,203950254.987,58321.0,6313120000.0,474.88,20432000.0,4825.0,8.91984001,
2014/09/02,270006285.999,67148.0,6270970000.0,477.43,23337900.0,3625.0,10.49616671,
2014/09/03,216248467.548,70486.0,6304370000.0,477.59,13342200.0,3550.0,11.31693449,
2014/09/04,189895744.537,74005.0,6317100000.0,489.66,26081400.0,4375.0,11.5879174,
2014/09/05,163272762.997,70501.0,6477530000.0,483.34,15302500.0,3950.0,11.08380029,
2014/09/06,160729704.36,67144.0,6395630000.0,484.83,10601400.0,3550.0,10.86692596,
2014/09/07,141921029.437,64830.0,6421460000.0,482.28,8994050.0,4425.0,10.01473118,
2014/09/08,117304685.966,61058.0,6379410000.0,474.6,30238000.0,3925.0,19.77283189,
2014/09/09,207654690.26,73413.0,6289350000.0,475.26,21447800.0,3925.0,11.49393379,
2014/09/10,180649782.353,78522.0,6299070000.0,479.36,22787800.0,3300.0,13.03758738,
2014/09/11,191993500.351,75781.0,6355700000.0,479.75,16852900.0,3875.0,14.38282186,
2014/09/12,155081825.429,66931.0,6357290000.0,477.75,15437200.0,4275.0,10.25164404,
2014/09/13,162514811.649,65856.0,6335400000.0,479.0,15588000.0,3925.0,10.38622762,
2014/09/14,118437788.182,62531.0,6355140000.0,477.89,13105500.0,4425.0,9.8613517,
2014/09/15,131700951.927,67717.0,6339090000.0,475.37,15345200.0,4150.0,10.74595875,
2014/09/16,148033700.749,75542.0,6302440000.0,466.06,16797300.0,3875.0,12.2456938,
2014/09/17,152796053.745,87098.0,6185010000.0,457.33,21056800.0,4125.0,14.45881495,
2014/09/18,150074135.077,79584.0,6067610000.0,424.44,34483200.0,4700.0,12.21467526,
2014/09/19,203116424.02,79049.0,5634440000.0,394.8,37919700.0,4475.0,12.40376755,
2014/09/20,241068486.679,71239.0,5245150000.0,408.9,36863600.0,4275.0,11.04396275,
2014/09/21,232708130.207,61977.0,5425180000.0,398.82,26580100.0,4125.0,9.91822453,
2014/09/22,281224225.723,60476.0,5307360000.0,402.15,24127600.0,4400.0,9.45779944,
2014/09/23,156292713.494,71776.0,5348840000.0,435.79,45099500.0,4000.0,11.4113252,
2014/09/24,183970683.971,75051.0,5798220000.0,423.2,30627700.0,3850.0,12.43653356,
2014/09/25,158345871.565,76447.0,5632260000.0,411.57,26814400.0,3925.0,12.51321001,
2014/09/26,152421902.137,78287.0,5477970000.0,404.43,21460800.0,4175.0,13.30083893,
2014/09/27,159800204.769,72847.0,5374500000.0,399.52,15029300.0,3725.0,47.50781177,
2014/09/28,107160973.262,65272.0,5321420000.0,377.18,23613300.0,3200.0,11.09466969,
2014/09/29,117780627.32,62254.0,5022360000.0,375.47,32497700.0,3300.0,10.86970122,
2014/09/30,194804915.055,74393.0,5012450000.0,386.94,34707300.0,3475.0,11.61476265,
2014/10/01,176923603.052,77883.0,5165060000.0,383.62,26229400.0,3850.0,12.28103848,
2014/10/02,188910271.544,79499.0,5120700000.0,375.07,21777700.0,3800.0,12.81336375,
2014/10/03,149126937.747,72862.0,5004540000.0,359.51,30901200.0,3575.0,11.53256294,
2014/10/04,145434215.085,73302.0,4801920000.0,328.87,47236500.0,3575.0,11.80000295,
2014/10/05,184515223.688,69515.0,4389890000.0,320.51,83308100.0,3550.0,13.01703573,
2014/10/06,250481876.072,66479.0,4277430000.0,330.08,79011800.0,4500.0,11.46473244,
2014/10/07,351696410.481,76848.0,4414880000.0,336.19,49199900.0,3900.0,12.55101697,
2014/10/08,253257406.858,78468.0,4489870000.0,352.94,54736300.0,3750.0,13.21794318,
2014/10/09,237403273.515,79532.0,4713320000.0,365.03,83641100.0,3350.0,12.92178624,
2014/10/10,291196111.27,78661.0,4874190000.0,361.56,43665700.0,3450.0,13.33227133,
2014/10/11,254366119.037,85266.0,4831160000.0,362.3,13345200.0,4200.0,13.4470694,
2014/10/12,224836363.878,65918.0,4849070000.0,378.55,17552800.0,3425.0,10.54079744,
2014/10/13,140825348.934,62432.0,5055290000.0,390.41,35221400.0,3725.0,10.98608225,
2014/10/14,248694250.093,74690.0,5241030000.0,400.87,38491500.0,3800.0,12.66306294,
2014/10/15,235274043.824,83450.0,5366290000.0,394.77,25267100.0,3400.0,13.44951575,
2014/10/16,194983430.082,76603.0,5281630000.0,382.56,26990000.0,3775.0,12.60889796,
2014/10/17,197372478.637,73179.0,5125580000.0,383.76,13600700.0,3750.0,12.01439781,
2014/10/18,201948984.577,72563.0,5143260000.0,391.44,11416800.0,3350.0,11.90630424,
2014/10/19,148430879.962,67187.0,5242370000.0,389.55,5914570.0,4225.0,10.7205738,
2014/10/20,111403026.263,62272.0,5216560000.0,382.85,16419000.0,3225.0,10.33493831,
2014/10/21,199334435.655,80546.0,5126590000.0,386.48,14188900.0,3700.0,12.50595393,
2014/10/22,171766208.554,79594.0,5177640000.0,383.16,11641300.0,3300.0,12.81319659,
2014/10/23,203520648.791,79399.0,5136830000.0,358.42,26456900.0,4350.0,12.51589082,
2014/10/24,204759791.618,82868.0,4811290000.0,358.35,15585700.0,3750.0,13.08960183,
2014/10/25,161184784.456,76992.0,4812990000.0,347.27,18127500.0,3800.0,12.35884619,
2014/10/26,178028116.0,74489.0,4665040000.0,354.7,11272500.0,4000.0,11.62312969,
2014/10/27,124610216.798,71097.0,4764020000.0,352.99,13033000.0,3175.0,11.14531717,
2014/10/28,162324154.262,80024.0,4744450000.0,357.62,7845880.0,3925.0,12.74345988,
2014/10/29,150587886.798,87402.0,4797700000.0,335.59,18192700.0,3650.0,13.42275188,
2014/10/30,195854324.576,93357.0,4511760000.0,345.31,30177900.0,3600.0,14.30178246,
2014/10/31,165798910.113,90922.0,4638210000.0,338.32,12545400.0,4200.0,13.75005955,
2014/11/01,147287073.396,88383.0,4554320000.0,325.75,16677200.0,4800.0,13.2566516,
2014/11/02,169916184.656,73556.0,4386500000.0,325.89,8603620.0,4050.0,13.07513607,
2014/11/03,104582915.651,73736.0,4380950000.0,327.55,12948500.0,3825.0,12.12091301,
2014/11/04,145475491.005,87387.0,4403750000.0,330.49,15655500.0,4225.0,13.39352055,
2014/11/05,204163067.549,91127.0,4452510000.0,339.49,19817200.0,4050.0,16.98828195,
2014/11/06,290084204.303,86610.0,4571830000.0,349.29,18797000.0,3725.0,13.01255757,
2014/11/07,186036938.087,92431.0,4712700000.0,342.42,16834200.0,3700.0,14.08289031,
2014/11/08,221179184.508,87793.0,4610750000.0,345.49,8535470.0,3625.0,13.80418869,
2014/11/09,132534016.383,74265.0,4655480000.0,363.26,24205600.0,3925.0,11.22685235,
2014/11/10,139418821.333,71182.0,4884490000.0,366.92,30450100.0,3575.0,14.90129404,
2014/11/11,230052309.744,85849.0,4934270000.0,367.69,15838900.0,3875.0,13.01936718,
2014/11/12,211632387.432,87257.0,4964150000.0,423.56,45783200.0,3350.0,13.40411478,
2014/11/13,320254886.151,92330.0,5765520000.0,420.74,58945000.0,3625.0,14.54467197,
2014/11/14,394822878.046,96166.0,5647540000.0,397.82,29589200.0,3550.0,15.19410856,
2014/11/15,447067958.815,88279.0,5395770000.0,376.13,15727500.0,3725.0,13.47337086,
2014/11/16,217200081.131,73954.0,5060640000.0,387.88,11905600.0,3675.0,11.39279557,
2014/11/17,209460318.598,73211.0,5246000000.0,387.41,41518800.0,3500.0,11.11933422,
2014/11/18,212652588.757,86546.0,5239790000.0,375.2,32222500.0,3875.0,14.84459604,
2014/11/19,297767932.507,85988.0,5053560000.0,380.56,18931800.0,3800.0,12.82592518,
2014/11/20,218882646.356,87633.0,5141550000.0,357.84,25233200.0,3475.0,13.5012235,
2014/11/21,276545638.76,87096.0,4839570000.0,350.85,29850100.0,3400.0,13.08943067,
2014/11/22,357678082.986,86872.0,4755830000.0,352.92,15273000.0,3125.0,13.33517373,
2014/11/23,231769707.205,74564.0,4778440000.0,367.57,15151600.0,3900.0,10.9986982,
2014/11/24,136509409.985,75163.0,4966080000.0,376.9,30930100.0,3625.0,11.50755781,
2014/11/25,188730550.486,85232.0,5101970000.0,375.35,25442200.0,3775.0,12.66627626,
2014/11/26,282230563.974,84558.0,5091480000.0,368.37,18601700.0,3150.0,12.58952529,
2014/11/27,240598804.898,86434.0,5018040000.0,369.67,8748030.0,3475.0,12.2579641,
2014/11/28,214891196.572,84351.0,5004050000.0,376.45,22946500.0,3425.0,12.03016915,
2014/11/29,387072600.591,86370.0,5097280000.0,375.49,15375600.0,3800.0,11.78410796,
2014/11/30,263217772.583,80431.0,5090060000.0,378.05,9194440.0,3900.0,11.27120843,
2014/12/01,263747581.296,82702.0,5128700000.0,379.25,11763000.0,3775.0,12.03636344,
2014/12/02,322000588.439,94871.0,5143500000.0,381.31,12364100.0,3575.0,14.03650086,
2014/12/03,379735583.477,99678.0,5178450000.0,375.01,13340100.0,3675.0,13.92613227,
2014/12/04,349063491.649,98042.0,5098100000.0,369.6,14529600.0,2950.0,13.75338637,
2014/12/05,315757300.656,98880.0,5014290000.0,376.85,15181800.0,3600.0,13.7457972,
2014/12/06,344918544.943,91967.0,5115040000.0,374.79,7009320.0,3900.0,13.5739702,
2014/12/07,208614428.363,81410.0,5090240000.0,375.1,6491650.0,3475.0,11.37937185,
2014/12/08,216108408.01,80024.0,5093180000.0,361.91,18898700.0,3275.0,11.4256909,
2014/12/09,483143553.567,85065.0,4917110000.0,352.22,32915500.0,3700.0,14.62974279,
2014/12/10,339223470.255,90653.0,4786700000.0,346.37,16427700.0,3600.0,13.18413366,
2014/12/11,320218592.24,89963.0,4681040000.0,350.51,32431300.0,3875.0,12.58213667,
2014/12/12,233322110.93,83990.0,4770620000.0,352.54,16989800.0,3625.0,11.86967363,
2014/12/13,214841186.888,80124.0,4792870000.0,347.38,11675900.0,3500.0,11.55407675,
