date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2016/05/20,36306740.8994,44361.0,1191080000.0,13.64,50544100.0,31903.59375,33.1446751217,
2016/05/21,31724677.3807,44957.0,1098220000.0,14.02,24648400.0,32089.6875,38.0279693732,
2016/05/22,14258413.6003,41727.0,1126810000.0,14.29,17938900.0,31835.78125,35.7999311369,
2016/05/23,9048868.18539,38433.0,1146470000.0,13.46,23842800.0,32260.0,28.8760891148,
2016/05/24,15940320.4262,43655.0,1068670000.0,12.73,41560600.0,32080.625,29.6344093351,
2016/05/25,22089097.9688,42785.0,1027940000.0,12.53,27444700.0,32003.28125,28.5958066832,
2016/05/26,21339269.3687,46282.0,1006080000.0,12.43,20764000.0,32357.03125,32.7334181652,
2016/05/27,14489639.9652,50948.0,996293000.0,11.3,57496400.0,32044.375,35.5583958399,
2016/05/28,31094039.8761,48529.0,911724000.0,11.89,47274800.0,32321.71875,37.9956614517,
2016/05/29,27329248.6372,68241.0,974784000.0,12.35,28598400.0,32318.59375,80.9727864538,
2016/05/30,12797736.1103,45291.0,992329000.0,12.73,14733800.0,31969.21875,38.7887229112,
2016/05/31,14256689.929,42691.0,1026410000.0,14.08,42433400.0,32007.1875,31.8557468224,
2016/06/01,14296732.9669,44174.0,1136900000.0,14.0,22471300.0,31529.21875,31.1542376751,
2016/06/02,10826122.3903,41938.0,1127830000.0,13.74,10477200.0,32147.96875,31.2007542113,
2016/06/03,6918803.51496,39467.0,1108220000.0,13.85,22981500.0,32182.1875,25.8601070977,
2016/06/04,8607840.17533,39713.0,1118460000.0,13.74,15792400.0,32272.1875,25.2400897144,
2016/06/05,6498966.62179,37751.0,1110690000.0,13.97,11088400.0,32141.5625,24.3835327478,
2016/06/06,6338949.50509,37754.0,1130350000.0,13.93,8720400.0,31583.125,23.8388060764,
2016/06/07,6968050.15891,38518.0,1126330000.0,14.51,21421600.0,32371.875,25.8661862688,
2016/06/08,14438233.6781,46008.0,1172230000.0,14.42,16941800.0,31945.9375,67.4821121368,
2016/06/09,30990099.1421,40289.0,1166450000.0,14.4,8256830.0,32302.96875,28.4308121929,
2016/06/10,6429707.31358,39565.0,1162500000.0,13.91,11312900.0,32225.9375,28.8947670119,
2016/06/11,12702792.1049,40048.0,1125180000.0,14.19,12176500.0,31164.21875,28.8965116069,
2016/06/12,8296010.13354,36776.0,1148070000.0,15.74,38210300.0,32371.71875,27.2246302396,
2016/06/13,19359413.9991,42385.0,1276930000.0,17.6,38023400.0,32220.625,29.1641009981,
2016/06/14,22310573.0038,45771.0,1426500000.0,18.89,64412200.0,32224.21875,36.9064528155,
2016/06/15,25957789.3529,49857.0,1531790000.0,18.35,19393400.0,32145.46875,38.4692114358,
2016/06/16,18904645.3097,43059.0,1488420000.0,20.59,38531000.0,31867.03125,30.4563759146,
2016/06/17,22796118.9923,42787.0,1674540000.0,15.38,199408000.0,31877.65625,40.8152922506,
2016/06/18,47663750.0489,63730.0,1247530000.0,11.33,133937000.0,33412.65625,229.306004249,
2016/06/19,62910076.5744,57751.0,906292000.0,12.23,69783600.0,34390.9375,271.194911214,
2016/06/20,21485679.9801,50584.0,993503000.0,11.84,58143600.0,33195.46875,54.1274846775,
2016/06/21,34807841.9609,46698.0,960014000.0,13.31,69245600.0,31714.84375,51.7672177062,
2016/06/22,23412547.7496,47092.0,1072510000.0,13.1,96994100.0,31988.4375,82.8444351301,
2016/06/23,28226746.7676,48353.0,1074240000.0,13.68,30806400.0,32670.625,51.4450641653,
2016/06/24,25463180.1386,41237.0,1112590000.0,14.33,33332900.0,31848.125,31.9782696885,
2016/06/25,16041743.2981,45105.0,1163530000.0,14.28,15383100.0,32171.875,39.4267481733,
2016/06/26,17415685.5082,36529.0,1160590000.0,13.85,14747600.0,31685.9375,28.3016482214,
2016/06/27,8642696.42565,41513.0,1124170000.0,13.88,10994700.0,32314.6875,27.4679857904,
2016/06/28,7949656.89385,39529.0,1134340000.0,12.18,43436600.0,32094.84375,27.658056518,
2016/06/29,19662263.0108,42923.0,991926000.0,12.61,26982800.0,32161.40625,32.1001779297,
2016/06/30,15798329.592,49707.0,1027260000.0,12.46,15801300.0,31870.0,56.8564521144,
2016/07/01,10599712.9502,63819.0,1014220000.0,12.2,17236500.0,31982.96875,87.8874111626,
2016/07/02,10429995.3519,39552.0,996510000.0,12.13,8987070.0,32621.40625,45.4540962086,
2016/07/03,5424895.81517,39186.0,989132000.0,11.72,10588700.0,31916.5625,24.3756055503,
2016/07/04,5896117.71327,39621.0,954849000.0,11.47,12943500.0,32039.6875,30.7268765864,
2016/07/05,12417202.1696,39825.0,935730000.0,10.61,45526900.0,32137.1875,26.7728809561,
2016/07/06,37907894.0339,38506.0,864063000.0,10.53,18137300.0,31581.5625,30.1588816601,
2016/07/07,10734373.0849,37712.0,861144000.0,10.11,15407200.0,32354.84375,29.6920773155,
2016/07/08,11229983.1002,40329.0,827090000.0,11.39,20039800.0,31895.9375,26.6133004483,
2016/07/09,7569831.91859,42210.0,933946000.0,10.97,17254800.0,31949.53125,39.3474835453,
2016/07/10,6484172.60022,39896.0,896899000.0,10.95,5479240.0,32798.125,49.1146846651,
2016/07/11,6948317.4137,39242.0,895670000.0,10.46,13098000.0,31965.46875,27.646053878,
2016/07/12,8484357.58346,38430.0,855555000.0,10.52,11127700.0,31985.3125,28.5486932576,
2016/07/13,9091761.30225,39597.0,860770000.0,10.5,6715660.0,31757.34375,32.6386390419,
2016/07/14,10847359.6301,35569.0,868509000.0,11.51,23621900.0,32157.96875,24.749750158,
2016/07/15,11112922.7157,42593.0,942817000.0,11.95,26838900.0,31815.15625,32.4096418807,
2016/07/16,45511954.5535,40991.0,977658000.0,11.65,10445700.0,31884.6875,29.146970369,
2016/07/17,8726586.89544,37999.0,953762000.0,11.16,17921600.0,32166.09375,23.880860192,
2016/07/18,8430536.29866,33849.0,917151000.0,11.03,15931900.0,31781.71875,19.6470124335,
2016/07/19,33239877.9538,39107.0,907135000.0,11.62,21730000.0,32498.125,25.6532652757,
2016/07/20,121415706.126,44086.0,952143000.0,12.45,60226100.0,31773.90625,29.2178985719,
2016/07/21,177717026.683,49675.0,1024000000.0,12.65,24636900.0,31911.09375,75.5856876749,
2016/07/22,25792514.6095,44687.0,1040640000.0,14.66,74779500.0,32787.5,34.2105207171,
2016/07/23,43467802.6356,48288.0,1206190000.0,14.3,32489700.0,31690.625,37.4178476059,
2016/07/24,33532685.2219,44923.0,1176250000.0,12.75,77750800.0,32391.25,33.0563051968,
2016/07/25,177417192.018,58122.0,1048920000.0,13.84,36673800.0,31480.0,37.34635349,
2016/07/26,117656734.728,54691.0,1137660000.0,11.99,94428800.0,31991.5625,39.4303377071,
2016/07/27,269730773.669,61701.0,992645000.0,12.97,58278800.0,30770.0,45.4888850849,
2016/07/28,160142125.464,51992.0,1069560000.0,12.84,24603900.0,32945.3125,38.2401256064,
2016/07/29,97735975.1894,48344.0,1058220000.0,12.79,14082300.0,32354.21875,63.9512623846,
2016/07/30,66545472.0883,46930.0,1055410000.0,12.46,9047810.0,31939.375,45.6820482747,
2016/07/31,44731304.7509,41925.0,1026310000.0,11.88,25441400.0,31641.71875,29.9904692087,
2016/08/01,39646653.1448,48662.0,981735000.0,10.94,23999500.0,32219.53125,30.3715109,
2016/08/02,47846670.8945,45919.0,903978000.0,8.79,88803300.0,31594.375,30.4418022721,
2016/08/03,104563098.132,48872.0,733204000.0,10.29,53979400.0,31355.15625,33.9640038066,
2016/08/04,96689072.3638,49346.0,851992000.0,11.04,38151400.0,31703.90625,33.0260360954,
2016/08/05,40264214.8162,46559.0,910856000.0,10.93,15487900.0,32856.5625,32.4119004697,
2016/08/06,45640863.8931,43089.0,902752000.0,10.88,16712600.0,32232.03125,29.404612597,
2016/08/07,19773736.373,41377.0,898340000.0,10.91,16551000.0,31586.09375,26.0545090408,
2016/08/08,23617383.8591,42880.0,903184000.0,11.25,14956700.0,32294.84375,27.6960324326,
2016/08/09,26041574.8548,42789.0,933431000.0,12.24,36656600.0,32175.9375,53.896575426,
2016/08/10,38469764.2498,46695.0,1012910000.0,12.14,28096300.0,32666.40625,31.4768203967,
2016/08/11,56374761.3532,45893.0,1005720000.0,11.69,17505000.0,32162.96875,33.4222422815,
2016/08/12,45861295.8821,47851.0,968865000.0,11.78,13690100.0,32196.09375,32.0867216427,
2016/08/13,26573643.8214,44066.0,975999000.0,11.57,7539490.0,32112.03125,30.1998667709,
2016/08/14,22344858.113,40891.0,960855000.0,11.19,8680160.0,31998.90625,25.0778138471,
2016/08/15,18074505.072,40545.0,929558000.0,11.22,7500840.0,31965.15625,24.1981188808,
2016/08/16,15960097.3373,42234.0,932162000.0,11.14,7051510.0,32332.65625,27.1551555564,
2016/08/17,10039109.3204,48880.0,924591000.0,10.75,8833760.0,32037.1875,31.1642849287,
2016/08/18,18996575.324,44805.0,892903000.0,10.76,6935800.0,31994.53125,28.7017390128,
2016/08/19,12746921.5545,47731.0,893156000.0,10.75,5390850.0,32789.0625,36.0614908017,
2016/08/20,11539574.0237,42893.0,893814000.0,11.25,7443540.0,31841.40625,29.8323587496,
2016/08/21,17326828.54,41253.0,936015000.0,11.18,4355660.0,32228.125,26.6076953257,
2016/08/22,39506302.256,42468.0,930708000.0,11.12,6588920.0,32699.84375,29.0174424724,
2016/08/23,24652417.606,44161.0,927065000.0,11.03,6489380.0,32289.6875,29.9094560932,
2016/08/24,49498021.0425,48028.0,918039000.0,11.04,4423420.0,32187.03125,72.1185708616,
2016/08/25,11369713.2065,46724.0,918977000.0,11.36,8552380.0,32273.4375,30.0032587804,
2016/08/26,10448042.275,49762.0,946092000.0,11.3,5857850.0,32135.625,32.4829039281,
2016/08/27,21826921.0302,47246.0,941585000.0,11.15,15108400.0,31871.40625,31.5759359478,
2016/08/28,10534926.1135,47889.0,929690000.0,10.93,5303040.0,32306.40625,28.5799392376,
2016/08/29,9111220.83106,42580.0,910698000.0,10.98,8130540.0,32024.21875,25.7272567154,
2016/08/30,13390120.1255,45441.0,917474000.0,11.23,7221260.0,31930.15625,29.4068966774,
2016/08/31,10009353.0084,46872.0,938406000.0,11.67,11073700.0,31871.09375,32.2463765944,
2016/09/01,13100143.6018,45771.0,974844000.0,11.99,24051500.0,32138.28125,29.9976642563,
2016/09/02,24003691.1299,47430.0,999757000.0,12.11,9368300.0,31744.6875,31.7436559422,
2016/09/03,20640543.2179,55316.0,1012580000.0,11.76,13358800.0,32384.0625,45.2298779712,
2016/09/04,14607698.3021,44765.0,982952000.0,11.68,7220550.0,31495.9375,27.1807498054,
2016/09/05,17388884.2382,48066.0,977169000.0,11.72,5724100.0,31859.6875,49.336067762,
2016/09/06,9507620.77724,42454.0,981303000.0,11.69,6346330.0,32194.0625,28.6288674638,
2016/09/07,11170082.8798,48888.0,979087000.0,11.55,6115050.0,31681.40625,33.3802667258,
2016/09/08,10002476.0839,48547.0,967010000.0,11.35,11535000.0,32267.8125,34.199424352,
2016/09/09,17663129.4341,55832.0,956210000.0,11.65,6109200.0,31908.59375,41.2065397787,
2016/09/10,8460825.01169,53507.0,977515000.0,12.17,7220300.0,32216.875,41.8968790074,
2016/09/11,7787300.19499,42595.0,1023640000.0,11.64,8791180.0,31830.625,27.4070633415,
2016/09/12,10051070.3747,43291.0,976645000.0,11.89,7478080.0,32352.96875,28.5480457112,
2016/09/13,11079763.4258,44320.0,997638000.0,11.92,11704300.0,32237.03125,35.0299990119,
2016/09/14,11408234.2691,42499.0,999352000.0,11.92,5694820.0,31904.84375,30.3921718439,
2016/09/15,8991444.14041,53693.0,1002970000.0,11.94,7309090.0,32528.75,36.2993589651,
2016/09/16,7747088.03537,52522.0,1004740000.0,12.56,17421500.0,32182.8125,36.226955151,
2016/09/17,28824170.4513,57334.0,1055440000.0,12.7,7446610.0,32239.0625,46.9320136472,
2016/09/18,9939418.44201,46836.0,1066620000.0,12.43,22433300.0,32155.0,35.2813181503,
2016/09/19,20657794.366,37734.0,1045870000.0,13.19,13838800.0,29573.90625,29.6452623983,
2016/09/20,13303929.9333,40477.0,1111810000.0,14.43,31929100.0,34276.875,27.6173777105,
2016/09/21,50760042.376,53967.0,1214950000.0,13.77,28645000.0,32492.5,32.8255675989,
2016/09/22,53598096.1686,44311.0,1150650000.0,13.25,27382800.0,32083.75,30.1721860638,
2016/09/23,25151002.0699,52594.0,1112590000.0,13.33,9166430.0,31605.625,63.1461319383,
2016/09/24,26357451.5163,35208.0,1122670000.0,12.88,9824880.0,34276.875,49.0309313726,
2016/09/25,17544124.7307,43295.0,1083510000.0,13.1,5283440.0,33324.21875,71.029474726,
2016/09/26,31892921.8101,38641.0,1110700000.0,12.82,7213070.0,34394.21875,67.1402010936,
2016/09/27,19014825.4589,43448.0,1085330000.0,13.1,6831070.0,32127.65625,115.639205561,
2016/09/28,15035742.1079,46771.0,1106330000.0,13.27,10239000.0,35287.5,98.5407520975,
2016/09/29,32598814.3748,42726.0,1121060000.0,13.07,5990630.0,32403.4375,68.1326911274,
2016/09/30,27917158.2854,40002.0,1104530000.0,13.22,5950840.0,32313.4375,41.279258006,
2016/10/01,12023644.9631,35590.0,1115690000.0,13.17,6331160.0,31623.28125,40.2590267936,
2016/10/02,10871461.7383,53033.0,1114200000.0,13.2,4079660.0,34478.59375,91.389499898,
2016/10/03,24140975.8088,50920.0,1116600000.0,13.45,7458320.0,35749.53125,87.475216666,
2016/10/04,8106752.93683,47056.0,1137980000.0,13.28,8348280.0,33282.65625,65.9275326369,
2016/10/05,9156871.20553,34074.0,1124270000.0,13.04,9881370.0,32054.53125,85.3677929496,
2016/10/06,13370029.9962,40876.0,1102940000.0,12.85,12044800.0,33081.5625,64.1657444881,
2016/10/07,11803915.4557,35896.0,1088570000.0,12.67,8933050.0,32822.5,50.2581089005,
2016/10/08,11439060.1214,43522.0,1073990000.0,12.22,11611200.0,36571.25,53.5697702514,
2016/10/09,12671806.7516,37109.0,1035590000.0,12.05,7208480.0,36094.6875,56.3805619035,
2016/10/10,30414204.0818,43242.0,1022860000.0,11.76,10809200.0,33425.625,60.0235700606,
2016/10/11,30479070.7058,43727.0,997949000.0,11.79,11727700.0,33130.9375,54.6366896803,
2016/10/12,27443793.1588,40560.0,1000220000.0,11.93,9694640.0,32479.53125,39.1986546124,
2016/10/13,31437933.2787,29943.0,1011190000.0,11.96,8665190.0,33092.65625,44.1864631391,
2016/10/14,12182945.584,32213.0,1018390000.0,11.94,4333510.0,34826.25,112.658501136,
2016/10/15,31562574.1573,41958.0,1014280000.0,11.98,4991840.0,32913.75,75.246620265,
2016/10/16,13862807.3187,33652.0,1018540000.0,11.95,3617280.0,32207.1875,69.0827230001,
2016/10/17,19205453.9548,34982.0,1016710000.0,12.01,5724440.0,32930.3125,66.9971004116,
2016/10/18,23097952.0854,38085.0,1020530000.0,12.59,18864200.0,32374.0625,71.5395033683,
2016/10/19,34418084.0516,51666.0,1071710000.0,12.02,10576200.0,33324.0625,96.8632747236,
2016/10/20,12839472.4559,38237.0,1025620000.0,12.1,8170760.0,33142.1875,92.7641216228,
2016/10/21,8850363.39285,43331.0,1033140000.0,12.18,5676920.0,34536.5625,54.9449656219,
2016/10/22,7485209.57322,57738.0,1037850000.0,12.07,7583820.0,32126.875,41.964566913,
2016/10/23,6042269.22657,37510.0,1033970000.0,12.04,5774660.0,31702.65625,27.6596726004,
2016/10/24,5181515.38536,35309.0,1026400000.0,11.97,5739690.0,31331.875,26.3630368418,
2016/10/25,7435506.44935,52440.0,1020850000.0,11.41,19316000.0,32061.875,48.590630046,
2016/10/26,12746964.7288,46551.0,971440000.0,11.53,10221800.0,31664.53125,43.1961562985,
2016/10/27,10714630.3476,44792.0,984361000.0,11.5,13255400.0,31956.875,35.2891849827,
2016/10/28,10272107.4214,44162.0,979916000.0,11.09,13971500.0,31445.0,33.3442909451,
2016/10/29,16088204.9366,41381.0,948271000.0,10.44,27070400.0,31079.0625,35.8920813422,
2016/10/30,20889306.0817,39950.0,891164000.0,11.18,16694900.0,29625.78125,31.1224817689,
2016/10/31,26710562.585,39262.0,960008000.0,11.0,13393900.0,31964.21875,30.5914776705,
2016/11/01,13384397.4339,44904.0,937123000.0,10.77,22901300.0,32021.25,33.4148255304,
2016/11/02,31079054.8097,48526.0,921691000.0,10.75,11691700.0,30498.4375,41.1926858898,
2016/11/03,46553411.0602,43439.0,924097000.0,10.8,15228600.0,31142.03125,29.1975357372,
2016/11/04,110391206.698,42275.0,926129000.0,11.09,9958040.0,31215.9375,29.7031402679,
2016/11/05,13184772.4124,32514.0,950213000.0,11.0,5502670.0,30923.59375,21.7013637406,
2016/11/06,9399188.08326,37619.0,941729000.0,10.87,5688710.0,31424.53125,24.5980636757,
2016/11/07,5566096.00127,34318.0,934536000.0,10.81,5992480.0,31800.15625,23.2827188812,
2016/11/08,6947603.40202,41880.0,930345000.0,10.83,6258150.0,33259.0625,29.0298231322,
2016/11/09,7206044.02233,41440.0,928063000.0,10.66,14606600.0,32327.1875,31.4683431288,
2016/11/10,21427278.3318,40374.0,915940000.0,10.52,4253980.0,31002.34375,34.9854255859,
2016/11/11,10514952.8328,39725.0,902479000.0,10.29,6056300.0,31210.78125,35.3774355681,
2016/11/12,37062259.4329,40981.0,883780000.0,9.88,10052500.0,31339.375,44.235781586,
2016/11/13,12557459.7075,40794.0,849342000.0,10.1,8227770.0,31950.0,30.7177583947,
2016/11/14,12627740.7787,43576.0,867755000.0,9.97,3573250.0,32424.21875,33.9264709621,
2016/11/15,5461550.67701,43604.0,857223000.0,10.22,6557550.0,31884.21875,38.3145625685,
2016/11/16,10409864.0687,45161.0,878610000.0,10.06,9533550.0,31437.03125,37.0273981022,
2016/11/17,10807216.3463,41411.0,865393000.0,9.99,6984700.0,31581.40625,34.924240184,
2016/11/18,30465281.167,40640.0,859571000.0,9.48,10816100.0,30808.59375,30.4288000137,
2016/11/19,10449908.9211,43588.0,816380000.0,9.66,5186540.0,33100.78125,34.7011694881,
2016/11/20,8248344.35456,39229.0,832050000.0,9.58,5173420.0,32331.09375,27.9002168261,
2016/11/21,6154084.62269,41912.0,825381000.0,9.62,3663210.0,32456.40625,32.596468833,
2016/11/22,6556815.50946,42182.0,829616000.0,9.91,11284400.0,31815.3125,35.2515116807,
2016/11/23,25477233.2207,53485.0,855265000.0,9.84,4812310.0,31177.5,38.0948458054,
2016/11/24,22501593.7378,64191.0,849229000.0,9.23,15987800.0,32621.875,82.2290779713,
2016/11/25,7895074.80056,36727.0,796268000.0,9.4,7669720.0,32401.40625,58.8932924112,
2016/11/26,14185785.7427,57092.0,812795000.0,9.33,3505990.0,33431.71875,59.8097480438,
2016/11/27,6332380.94663,40745.0,804085000.0,9.0,8707660.0,32496.5625,72.5988812305,
2016/11/28,6214173.51995,44386.0,777311000.0,8.72,6046890.0,33706.71875,114.916050187,
2016/11/29,6512172.71112,48286.0,754307000.0,8.17,17000400.0,33939.84375,122.219275573,
2016/11/30,11322420.1285,46941.0,705040000.0,8.59,10626600.0,32977.96875,101.589444819,
2016/12/01,10026415.0797,39066.0,743882000.0,8.45,5882340.0,31840.0,35.3198401469,
2016/12/02,8084552.29203,36994.0,731520000.0,7.76,18579800.0,31748.28125,27.2231365201,
2016/12/03,26258349.728,41559.0,672138000.0,7.92,12112100.0,31796.40625,28.0817572198,
2016/12/04,35908131.8673,41285.0,684258000.0,7.44,8450790.0,32116.40625,25.9100851966,
2016/12/05,11542005.1932,39587.0,641820000.0,6.82,17344500.0,31172.5,26.2590678523,
2016/12/06,28690253.6111,41478.0,589548000.0,7.87,50671200.0,31231.5625,31.2602277787,
2016/12/07,52470361.9999,48039.0,684258000.0,8.38,22229600.0,31978.75,34.7241903622,
2016/12/08,20115912.5653,41552.0,726878000.0,8.23,16042700.0,31710.625,34.9868308934,
2016/12/09,21171211.6025,39446.0,708468000.0,8.45,12916300.0,32094.0625,792.488980473,
2016/12/10,20544285.6551,41167.0,732173000.0,8.13,8108370.0,31660.625,31.4279448317,
2016/12/11,11571886.9796,40482.0,705363000.0,8.19,5545500.0,31676.40625,29.0273164597,
2016/12/12,16588728.4883,38810.0,711348000.0,8.52,9119700.0,31778.90625,36.8028247524,
2016/12/13,8964276.88488,38552.0,740099000.0,8.42,4486190.0,31342.5,31.2366663,
2016/12/14,9160252.68322,44509.0,734382000.0,8.27,7337220.0,31810.0,30.9644513838,
2016/12/15,8272904.11236,47172.0,715861000.0,7.83,13184400.0,31850.46875,34.8866533789,
2016/12/16,16679388.812,46010.0,683399000.0,7.86,5178610.0,31367.8125,34.4278676072,
2016/12/17,11187774.8203,43900.0,683357000.0,7.88,8502620.0,31756.40625,30.5943881546,
2016/12/18,24443540.3095,38601.0,684028000.0,7.87,5890020.0,31962.34375,32.8017007862,
2016/12/19,16521701.7321,36461.0,685054000.0,7.64,5894760.0,31889.375,27.7232465599,
2016/12/20,10590806.3426,45061.0,664772000.0,7.66,6313550.0,31473.59375,36.451357769,
2016/12/21,11013184.8171,44104.0,667625000.0,7.91,9393550.0,31668.90625,43.9015974653,
2016/12/22,15758000.3454,50653.0,688380000.0,7.58,16376700.0,31592.96875,54.7473654027,
2016/12/23,23912895.4872,55081.0,660546000.0,7.17,19613100.0,31074.0625,38.8444055975,
2016/12/24,45467717.46,44302.0,623759000.0,7.27,7626020.0,31117.34375,29.6736691896,
2016/12/25,16896862.7021,37674.0,633792000.0,7.18,8671840.0,31326.875,25.8175253491,
2016/12/26,7705196.46917,36546.0,622439000.0,7.27,5836810.0,32008.4375,24.21790154,
2016/12/27,5959783.62148,34474.0,635260000.0,7.17,8778610.0,31644.6875,23.1204130102,
2016/12/28,10653113.8786,42120.0,624359000.0,7.52,17453300.0,31222.8125,36.3981345765,
2016/12/29,24022112.9024,43225.0,658674000.0,8.28,27543800.0,31575.15625,31.5753044266,
2016/12/30,37462948.7124,46238.0,724528000.0,8.16,13909900.0,31818.75,40.7002932065,
2016/12/31,26162530.6756,44346.0,712662000.0,7.97,9066800.0,31681.5625,44.8109107657,
2017/01/01,51964340.1994,40867.0,698149000.0,8.17,14731700.0,31228.125,28.5988008057,
2017/01/02,15240630.5953,38589.0,714900000.0,8.38,14579600.0,31748.28125,25.2622248542,
2017/01/03,27801515.7667,39436.0,732988000.0,9.73,33625200.0,31527.03125,28.1183410555,
2017/01/04,57007677.5125,45767.0,850115000.0,11.25,41051200.0,31527.03125,40.2453430987,
2017/01/05,80610424.226,50468.0,988599000.0,10.25,41557400.0,32099.53125,39.5045834366,
2017/01/06,82858782.7953,49435.0,901249000.0,10.25,29471800.0,31817.03125,34.8575779035,
2017/01/07,73222587.6311,43472.0,897636000.0,9.87,23153600.0,31359.53125,31.3190764023,
2017/01/08,45297779.6705,43341.0,865667000.0,10.29,16676600.0,31895.0,30.1844940738,
2017/01/09,25849867.8891,42522.0,904682000.0,10.33,25718300.0,31684.375,33.0242278321,
2017/01/10,46567750.6203,46035.0,909897000.0,10.55,10879700.0,31750.3125,35.9191696901,
2017/01/11,44617946.6237,48037.0,925320000.0,9.72,26823500.0,31349.375,38.7094040139,
2017/01/12,45509351.8085,45062.0,853638000.0,9.86,30453800.0,31522.96875,34.6341343072,
2017/01/13,44468015.9521,49879.0,863241000.0,9.77,25066600.0,31556.71875,37.0830606608,
2017/01/14,24082302.5755,49841.0,859971000.0,9.65,20085800.0,31730.3125,35.7827319837,
2017/01/15,9283607.896,41253.0,864037000.0,9.9,14837900.0,31478.125,28.7393233594,
2017/01/16,5640981.9991,41509.0,869126000.0,9.64,14937400.0,31702.03125,29.981494276,
2017/01/17,8287045.8162,45290.0,847981000.0,10.3,18391900.0,31540.3125,32.5237134072,
2017/01/18,15933335.5496,46563.0,906079000.0,10.23,10788200.0,31296.09375,39.422370215,
2017/01/19,9077695.25849,44703.0,901484000.0,10.4,8347550.0,31605.46875,33.9842136416,
2017/01/20,10625995.4763,43465.0,914696000.0,10.6,10992800.0,32123.59375,31.2952820221,
2017/01/21,29442314.3028,45344.0,933405000.0,10.91,11937600.0,31121.09375,33.6477800821,
2017/01/22,10121415.6475,43218.0,961463000.0,10.7,8678620.0,31523.75,30.6639268623,
2017/01/23,10602271.3071,47342.0,944159000.0,10.82,7267210.0,31577.8125,35.7686556111,
2017/01/24,9380052.05795,45784.0,946083000.0,10.63,8327330.0,31498.4375,35.0188611801,
2017/01/25,8342376.86814,50273.0,936769000.0,10.57,6751450.0,31420.46875,41.1642604086,
2017/01/26,10032750.0034,46108.0,932575000.0,10.59,8465020.0,31423.59375,37.7567063358,
2017/01/27,11271548.2314,46364.0,934404000.0,10.54,7189170.0,31784.6875,36.4599476365,
2017/01/28,10826430.8501,46437.0,930688000.0,10.56,6580700.0,31114.84375,35.3494286974,
2017/01/29,6294091.99562,44730.0,933087000.0,10.48,4689950.0,31527.96875,33.3450090098,
2017/01/30,9210131.16344,42361.0,927415000.0,10.57,8042180.0,31120.0,30.6185459322,
2017/01/31,7475837.4227,44857.0,933975000.0,10.73,11648700.0,31928.4375,32.7925384558,
2017/02/01,13716542.376,43572.0,949969000.0,10.73,12852200.0,31413.90625,32.0090382318,
2017/02/02,13738338.4602,44343.0,949793000.0,10.82,10172500.0,31332.1875,38.1155411063,
2017/02/03,13667821.0004,43516.0,956944000.0,11.11,12897800.0,31414.84375,35.4593973553,
2017/02/04,18732828.4566,42637.0,985277000.0,11.43,14139500.0,31273.28125,34.0593551152,
2017/02/05,20080656.7391,45109.0,1013400000.0,11.35,5942960.0,31760.78125,32.9716617267,
2017/02/06,8488450.72137,46416.0,1005930000.0,11.39,5695440.0,31598.4375,34.8408213288,
2017/02/07,15830310.8606,47190.0,1012620000.0,11.52,7629640.0,31626.71875,35.8656136242,
2017/02/08,14586883.409,51576.0,1023170000.0,11.43,9688630.0,31491.40625,46.0687150027,
2017/02/09,13177697.8856,50430.0,1014280000.0,11.03,18400300.0,31704.21875,43.7137416511,
2017/02/10,15088903.4873,47747.0,979961000.0,11.28,11914200.0,31430.9375,40.6816216722,
2017/02/11,18662475.7995,52086.0,1002130000.0,11.35,7544520.0,31496.40625,46.2194035495,
2017/02/12,10637361.9268,46313.0,1008030000.0,11.4,6264900.0,31589.84375,38.4959331707,
2017/02/13,13650971.5682,44806.0,1011080000.0,11.27,7216520.0,31569.6875,40.3367765651,
2017/02/14,15758842.807,55818.0,1002810000.0,13.03,42911500.0,31734.0625,61.4631543872,
2017/02/15,45094200.7856,58108.0,1159000000.0,12.92,18464700.0,31464.0625,49.8321843542,
2017/02/16,54132342.4483,55165.0,1148860000.0,12.9,38002600.0,31728.28125,90.5277610182,
2017/02/17,30283665.4116,49539.0,1147260000.0,12.68,11636500.0,31539.84375,39.211240293,
2017/02/18,33130154.9056,49277.0,1130750000.0,12.81,9370010.0,31327.8125,38.8466740572,
2017/02/19,30400737.6216,48518.0,1140870000.0,12.76,7799740.0,31211.71875,44.6526989258,
2017/02/20,29146624.0241,48006.0,1136610000.0,12.43,12994400.0,31267.1875,36.3126742897,
2017/02/21,31070583.4033,49948.0,1099330000.0,12.67,15183300.0,31387.8125,41.0344679946,
2017/02/22,47777755.3874,57673.0,1130460000.0,12.6,10360900.0,31410.625,54.8654796653,
2017/02/23,35365029.7861,50122.0,1122910000.0,13.12,14522300.0,30993.59375,50.9543476139,
2017/02/24,33983495.1019,47425.0,1171110000.0,13.07,19574400.0,31229.53125,43.352493042,
2017/02/25,69394476.4566,53929.0,1165230000.0,13.55,18533900.0,31263.59375,41.3392381378,
2017/02/26,46317046.005,53145.0,1206150000.0,14.52,20307500.0,31553.90625,44.6624223243,
2017/02/27,59263510.4608,51599.0,1294770000.0,15.4,31667000.0,31820.15625,39.379004378,
2017/02/28,144511225.058,52438.0,1379600000.0,15.82,65478900.0,31246.40625,45.0273860007,
